year,age,men,women
2010,0,2589,2461
2010,1,4238,3943
2010,2,3484,3823
2010,3,3126,2461
2010,4,1777,1786
2010,5,1887,1548
2010,6,1537,1834
2010,7,1895,1923
2010,8,2456,2353
2010,9,1897,2394
2010,10,2399,2501
2010,11,4278,4370
2010,12,4224,4302
2010,13,4452,5166
2010,14,4822,5073
2010,15,5448,5545
2010,16,4997,5236
2010,17,4776,4675
2010,18,5270,5172
2010,19,4188,4317
2010,20,2902,2834
2010,21,3231,4399
2010,22,3593,4021
2010,23,3524,3871
2010,24,3985,3851
2010,25,4807,4781
2010,26,4354,5161
2010,27,5530,4443
2010,28,4608,4348
2010,29,4430,5415
2010,30,4186,5707
2010,31,5095,6157
2010,32,5040,5079
2010,33,5972,5750
2010,34,6012,6698
2010,35,5895,7171
2010,36,5749,7275
2010,37,7539,7082
2010,38,7120,6447
2010,39,7112,7462
2010,40,6882,8378
2010,41,6098,6368
2010,42,5472,6126
2010,43,5709,6595
2010,44,5487,6766
2010,45,5478,6143
2010,46,5755,6319
2010,47,4164,4355
2010,48,5908,6847
2010,49,5417,6749
2010,50,4937,5683
2010,51,5523,5348
2010,52,5473,5929
2010,53,5367,6181
2010,54,5952,7359
2010,55,5840,6880
2010,56,6034,6858
2010,57,6300,6967
2010,58,6138,7846
2010,59,6195,7065
2010,60,7052,6641
2010,61,6204,7877
2010,62,7455,8771
2010,63,7719,7928
2010,64,8854,8768
2010,65,9631,9770
2010,66,8246,9735
2010,67,4658,5029
2010,68,4680,5178
2010,69,5306,6522
2010,70,5637,5892
2010,71,5171,6375
2010,72,5943,6180
2010,73,3997,5861
2010,74,3767,5266
2010,75,4348,4939
2010,76,4621,6415
2010,77,4311,6538
2010,78,3906,5753
2010,79,3128,5058
2010,80,4248,5783
2010,81,3513,5243
2010,82,3116,4865
2010,83,2977,5048
2010,84,2423,4490
2010,85,2560,4362
2010,86,1692,3362
2010,87,1583,3289
2010,88,1398,3135
2010,89,1175,2505
2010,90,744,2529
2010,91,583,1972
2010,92,443,1679
2010,93,443,1581
2010,94,231,765
2010,95,136,571
2010,96,84,915
2010,97,49,340
2010,98,37,260
2010,99,27,267
2010,100,94,426
2011,0,2557,2459
2011,1,2604,2463
2011,2,4246,3959
2011,3,3499,3834
2011,4,3128,2470
2011,5,1784,1790
2011,6,1893,1556
2011,7,1543,1842
2011,8,1908,1935
2011,9,2464,2362
2011,10,1905,2411
2011,11,2422,2514
2011,12,4302,4395
2011,13,4250,4326
2011,14,4471,5183
2011,15,4860,5094
2011,16,5479,5573
2011,17,5024,5257
2011,18,4804,4702
2011,19,5285,5189
2011,20,4209,4331
2011,21,2919,2856
2011,22,3249,4413
2011,23,3609,4038
2011,24,3538,3891
2011,25,4010,3872
2011,26,4823,4801
2011,27,4372,5180
2011,28,5547,4464
2011,29,4622,4364
2011,30,4452,5441
2011,31,4203,5732
2011,32,5120,6183
2011,33,5059,5100
2011,34,5999,5774
2011,35,6029,6727
2011,36,5917,7197
2011,37,5773,7293
2011,38,7555,7112
2011,39,7145,6475
2011,40,7132,7490
2011,41,6905,8406
2011,42,6115,6386
2011,43,5493,6151
2011,44,5720,6623
2011,45,5502,6790
2011,46,5486,6161
2011,47,5773,6333
2011,48,4187,4380
2011,49,5932,6862
2011,50,5414,6759
2011,51,4944,5696
2011,52,5530,5360
2011,53,5483,5943
2011,54,5361,6186
2011,55,5933,7387
2011,56,5835,6885
2011,57,6031,6868
2011,58,6290,6963
2011,59,6112,7835
2011,60,6151,7057
2011,61,6996,6644
2011,62,6171,7879
2011,63,7402,8763
2011,64,7643,7910
2011,65,8752,8753
2011,66,9510,9712
2011,67,8119,9671
2011,68,4604,5000
2011,69,4610,5145
2011,70,5218,6470
2011,71,5512,5859
2011,72,5072,6340
2011,73,5799,6111
2011,74,3896,5795
2011,75,3633,5180
2011,76,4200,4862
2011,77,4446,6285
2011,78,4117,6390
2011,79,3725,5598
2011,80,2963,4914
2011,81,3987,5554
2011,82,3261,5002
2011,83,2870,4579
2011,84,2718,4749
2011,85,2186,4192
2011,86,2260,4024
2011,87,1491,3049
2011,88,1364,2947
2011,89,1191,2766
2011,90,962,2147
2011,91,606,2142
2011,92,449,1634
2011,93,352,1368
2011,94,326,1221
2011,95,170,595
2011,96,91,432
2011,97,59,700
2011,98,34,245
2011,99,22,183
2011,100,66,425
2012,0,2589,2428
2012,1,2566,2467
2012,2,2622,2475
2012,3,4257,3978
2012,4,3509,3851
2012,5,3133,2485
2012,6,1798,1798
2012,7,1903,1563
2012,8,1548,1848
2012,9,1918,1947
2012,10,2471,2373
2012,11,1920,2417
2012,12,2436,2528
2012,13,4319,4417
2012,14,4262,4348
2012,15,4491,5198
2012,16,4899,5115
2012,17,5511,5607
2012,18,5047,5275
2012,19,4823,4723
2012,20,5298,5216
2012,21,4225,4348
2012,22,2938,2885
2012,23,3265,4429
2012,24,3622,4056
2012,25,3556,3903
2012,26,4033,3896
2012,27,4843,4830
2012,28,4400,5199
2012,29,5559,4490
2012,30,4639,4387
2012,31,4467,5465
2012,32,4220,5756
2012,33,5150,6206
2012,34,5073,5129
2012,35,6013,5815
2012,36,6045,6751
2012,37,5934,7216
2012,38,5808,7325
2012,39,7585,7149
2012,40,7159,6508
2012,41,7143,7519
2012,42,6933,8421
2012,43,6130,6417
2012,44,5506,6176
2012,45,5729,6641
2012,46,5517,6802
2012,47,5495,6174
2012,48,5778,6352
2012,49,4201,4414
2012,50,5937,6882
2012,51,5419,6770
2012,52,4941,5713
2012,53,5536,5374
2012,54,5467,5956
2012,55,5367,6194
2012,56,5932,7400
2012,57,5828,6895
2012,58,6023,6884
2012,59,6243,6968
2012,60,6089,7844
2012,61,6122,7053
2012,62,6943,6638
2012,63,6141,7859
2012,64,7343,8753
2012,65,7565,7888
2012,66,8667,8704
2012,67,9393,9688
2012,68,7988,9604
2012,69,4531,4962
2012,70,4520,5122
2012,71,5118,6420
2012,72,5398,5809
2012,73,4975,6289
2012,74,5643,6051
2012,75,3774,5701
2012,76,3520,5105
2012,77,4048,4793
2012,78,4295,6154
2012,79,3940,6218
2012,80,3542,5425
2012,81,2761,4724
2012,82,3696,5328
2012,83,3006,4755
2012,84,2627,4306
2012,85,2425,4442
2012,86,1946,3851
2012,87,1999,3644
2012,88,1277,2748
2012,89,1136,2628
2012,90,979,2352
2012,91,771,1822
2012,92,488,1789
2012,93,353,1296
2012,94,283,1075
2012,95,239,963
2012,96,119,460
2012,97,64,315
2012,98,39,466
2012,99,19,177
2012,100,53,398
2013,0,2589,2406
2013,1,2601,2428
2013,2,2580,2475
2013,3,2638,2495
2013,4,4274,3999
2013,5,3528,3860
2013,6,3136,2487
2013,7,1808,1806
2013,8,1909,1578
2013,9,1558,1856
2013,10,1927,1956
2013,11,2480,2380
2013,12,1930,2435
2013,13,2450,2544
2013,14,4339,4440
2013,15,4276,4371
2013,16,4509,5229
2013,17,4923,5140
2013,18,5536,5630
2013,19,5063,5301
2013,20,4848,4750
2013,21,5314,5236
2013,22,4233,4357
2013,23,2959,2918
2013,24,3281,4438
2013,25,3644,4074
2013,26,3566,3922
2013,27,4055,3918
2013,28,4857,4864
2013,29,4421,5214
2013,30,5580,4514
2013,31,4658,4412
2013,32,4478,5487
2013,33,4236,5777
2013,34,5168,6233
2013,35,5092,5147
2013,36,6042,5854
2013,37,6064,6789
2013,38,5954,7241
2013,39,5835,7358
2013,40,7612,7176
2013,41,7187,6546
2013,42,7169,7546
2013,43,6951,8442
2013,44,6141,6439
2013,45,5510,6204
2013,46,5733,6662
2013,47,5512,6827
2013,48,5503,6194
2013,49,5782,6374
2013,50,4215,4437
2013,51,5930,6894
2013,52,5422,6765
2013,53,4939,5727
2013,54,5542,5372
2013,55,5466,5973
2013,56,5365,6211
2013,57,5919,7407
2013,58,5792,6911
2013,59,6005,6892
2013,60,6222,6962
2013,61,6066,7838
2013,62,6073,7060
2013,63,6875,6641
2013,64,6092,7846
2013,65,7257,8727
2013,66,7470,7871
2013,67,8563,8661
2013,68,9261,9634
2013,69,7851,9515
2013,70,4457,4930
2013,71,4442,5088
2013,72,5027,6366
2013,73,5288,5753
2013,74,4845,6217
2013,75,5468,5955
2013,76,3663,5598
2013,77,3399,4996
2013,78,3876,4688
2013,79,4102,5988
2013,80,3747,6018
2013,81,3314,5228
2013,82,2604,4516
2013,83,3380,5084
2013,84,2740,4499
2013,85,2363,4008
2013,86,2170,4089
2013,87,1733,3506
2013,88,1722,3263
2013,89,1093,2406
2013,90,925,2284
2013,91,790,1989
2013,92,610,1489
2013,93,391,1421
2013,94,269,1033
2013,95,200,828
2013,96,168,736
2013,97,73,324
2013,98,39,229
2013,99,29,309
2013,100,35,362
2014,0,2582,2467
2014,1,2597,2416
2014,2,2613,2437
2014,3,2597,2491
2014,4,2659,2523
2014,5,4291,4018
2014,6,3542,3865
2014,7,3145,2494
2014,8,1812,1811
2014,9,1916,1586
2014,10,1567,1865
2014,11,1934,1971
2014,12,2493,2394
2014,13,1942,2440
2014,14,2465,2566
2014,15,4369,4455
2014,16,4294,4391
2014,17,4534,5257
2014,18,4947,5173
2014,19,5559,5662
2014,20,5084,5323
2014,21,4872,4780
2014,22,5326,5258
2014,23,4246,4372
2014,24,2975,2937
2014,25,3296,4455
2014,26,3656,4094
2014,27,3580,3938
2014,28,4081,3934
2014,29,4877,4888
2014,30,4449,5232
2014,31,5604,4539
2014,32,4675,4441
2014,33,4497,5512
2014,34,4263,5807
2014,35,5189,6252
2014,36,5112,5178
2014,37,6061,5895
2014,38,6097,6825
2014,39,5984,7273
2014,40,5871,7387
2014,41,7633,7209
2014,42,7204,6584
2014,43,7196,7588
2014,44,6967,8461
2014,45,6166,6464
2014,46,5526,6216
2014,47,5741,6692
2014,48,5532,6850
2014,49,5513,6214
2014,50,5779,6376
2014,51,4225,4459
2014,52,5938,6912
2014,53,5432,6784
2014,54,4947,5733
2014,55,5549,5383
2014,56,5469,5984
2014,57,5348,6220
2014,58,5905,7399
2014,59,5770,6925
2014,60,5973,6887
2014,61,6206,6956
2014,62,6010,7842
2014,63,6020,7058
2014,64,6796,6624
2014,65,6018,7849
2014,66,7172,8694
2014,67,7389,7847
2014,68,8462,8605
2014,69,9112,9595
2014,70,7724,9424
2014,71,4396,4892
2014,72,4366,5055
2014,73,4908,6294
2014,74,5167,5688
2014,75,4739,6135
2014,76,5274,5868
2014,77,3561,5496
2014,78,3271,4889
2014,79,3699,4567
2014,80,3893,5780
2014,81,3528,5824
2014,82,3083,5027
2014,83,2410,4271
2014,84,3080,4735
2014,85,2476,4171
2014,86,2108,3676
2014,87,1900,3743
2014,88,1496,3146
2014,89,1456,2867
2014,90,904,2051
2014,91,736,1915
2014,92,622,1655
2014,93,452,1190
2014,94,296,1079
2014,95,187,772
2014,96,149,626
2014,97,113,530
2014,98,43,226
2014,99,28,148
2014,100,39,440
2015,0,2410,2341
2015,1,2587,2475
2015,2,2609,2424
2015,3,2619,2446
2015,4,2616,2508
2015,5,2685,2533
2015,6,4313,4036
2015,7,3549,3874
2015,8,3152,2503
2015,9,1824,1817
2015,10,1924,1600
2015,11,1580,1875
2015,12,1951,1987
2015,13,2504,2401
2015,14,1950,2458
2015,15,2487,2580
2015,16,4383,4481
2015,17,4314,4421
2015,18,4548,5281
2015,19,4964,5198
2015,20,5574,5695
2015,21,5107,5345
2015,22,4903,4811
2015,23,5348,5268
2015,24,4260,4379
2015,25,2986,2956
2015,26,3320,4466
2015,27,3678,4114
2015,28,3600,3958
2015,29,4111,3959
2015,30,4896,4921
2015,31,4470,5252
2015,32,5625,4556
2015,33,4701,4456
2015,34,4515,5542
2015,35,4280,5839
2015,36,5220,6273
2015,37,5133,5205
2015,38,6088,5926
2015,39,6131,6863
2015,40,6008,7295
2015,41,5901,7418
2015,42,7668,7245
2015,43,7232,6613
2015,44,7215,7617
2015,45,6980,8491
2015,46,6173,6492
2015,47,5544,6243
2015,48,5749,6700
2015,49,5534,6866
2015,50,5534,6241
2015,51,5792,6390
2015,52,4241,4476
2015,53,5943,6925
2015,54,5438,6788
2015,55,4949,5753
2015,56,5547,5390
2015,57,5441,5994
2015,58,5325,6216
2015,59,5883,7407
2015,60,5753,6939
2015,61,5931,6882
2015,62,6168,6973
2015,63,5992,7832
2015,64,5983,7050
2015,65,6738,6610
2015,66,5953,7816
2015,67,7073,8659
2015,68,7294,7800
2015,69,8330,8548
2015,70,8968,9530
2015,71,7559,9310
2015,72,4296,4856
2015,73,4263,5012
2015,74,4795,6215
2015,75,5018,5633
2015,76,4595,6011
2015,77,5081,5776
2015,78,3421,5367
2015,79,3119,4745
2015,80,3533,4406
2015,81,3663,5582
2015,82,3280,5566
2015,83,2855,4748
2015,84,2232,4029
2015,85,2764,4420
2015,86,2219,3847
2015,87,1847,3332
2015,88,1633,3363
2015,89,1266,2769
2015,90,1189,2479
2015,91,727,1724
2015,92,576,1590
2015,93,464,1324
2015,94,328,934
2015,95,221,832
2015,96,133,569
2015,97,100,443
2015,98,73,383
2015,99,30,149
2015,100,43,370
2016,0,2421,2280
2016,1,2414,2347
2016,2,2598,2489
2016,3,2622,2438
2016,4,2628,2455
2016,5,2626,2515
2016,6,2727,2559
2016,7,4326,4048
2016,8,3559,3874
2016,9,3156,2513
2016,10,1835,1821
2016,11,1933,1607
2016,12,1587,1885
2016,13,1964,1998
2016,14,2510,2407
2016,15,1962,2470
2016,16,2508,2598
2016,17,4401,4503
2016,18,4330,4436
2016,19,4563,5308
2016,20,4977,5218
2016,21,5585,5716
2016,22,5124,5359
2016,23,4920,4830
2016,24,5365,5291
2016,25,4265,4384
2016,26,3001,2971
2016,27,3336,4482
2016,28,3696,4136
2016,29,3611,3971
2016,30,4135,3979
2016,31,4915,4945
2016,32,4490,5275
2016,33,5646,4569
2016,34,4731,4475
2016,35,4532,5570
2016,36,4290,5874
2016,37,5242,6287
2016,38,5154,5222
2016,39,6119,5963
2016,40,6149,6897
2016,41,6024,7324
2016,42,5933,7434
2016,43,7687,7269
2016,44,7254,6634
2016,45,7229,7645
2016,46,6986,8506
2016,47,6180,6502
2016,48,5553,6259
2016,49,5750,6724
2016,50,5537,6878
2016,51,5545,6256
2016,52,5796,6388
2016,53,4255,4497
2016,54,5937,6937
2016,55,5428,6797
2016,56,4944,5763
2016,57,5531,5404
2016,58,5420,5996
2016,59,5307,6218
2016,60,5842,7395
2016,61,5726,6933
2016,62,5896,6874
2016,63,6124,6954
2016,64,5922,7793
2016,65,5921,7046
2016,66,6644,6603
2016,67,5883,7793
2016,68,6973,8595
2016,69,7180,7756
2016,70,8174,8500
2016,71,8790,9461
2016,72,7415,9226
2016,73,4201,4803
2016,74,4137,4962
2016,75,4653,6107
2016,76,4847,5549
2016,77,4432,5885
2016,78,4902,5643
2016,79,3241,5225
2016,80,2953,4596
2016,81,3325,4247
2016,82,3412,5344
2016,83,3029,5269
2016,84,2608,4455
2016,85,2015,3765
2016,86,2469,4066
2016,87,1930,3447
2016,88,1583,2976
2016,89,1400,2941
2016,90,1060,2412
2016,91,973,2110
2016,92,580,1435
2016,93,432,1254
2016,94,343,1044
2016,95,249,704
2016,96,158,638
2016,97,81,401
2016,98,62,316
2016,99,50,246
2016,100,44,314
2017,0,2390,2300
2017,1,2428,2287
2017,2,2425,2358
2017,3,2610,2504
2017,4,2630,2450
2017,5,2640,2468
2017,6,2631,2525
2017,7,2740,2582
2017,8,4337,4063
2017,9,3574,3881
2017,10,3159,2520
2017,11,1842,1825
2017,12,1937,1615
2017,13,1602,1892
2017,14,1973,2008
2017,15,2518,2420
2017,16,1975,2481
2017,17,2523,2624
2017,18,4426,4516
2017,19,4343,4457
2017,20,4576,5326
2017,21,5005,5245
2017,22,5604,5739
2017,23,5137,5383
2017,24,4949,4849
2017,25,5393,5312
2017,26,4273,4400
2017,27,3017,2987
2017,28,3350,4499
2017,29,3714,4150
2017,30,3625,3997
2017,31,4158,4001
2017,32,4929,4976
2017,33,4515,5295
2017,34,5673,4588
2017,35,4744,4495
2017,36,4541,5592
2017,37,4311,5903
2017,38,5263,6305
2017,39,5178,5246
2017,40,6142,6003
2017,41,6173,6921
2017,42,6035,7351
2017,43,5955,7454
2017,44,7708,7289
2017,45,7274,6666
2017,46,7251,7683
2017,47,6992,8516
2017,48,6186,6518
2017,49,5563,6277
2017,50,5763,6755
2017,51,5551,6900
2017,52,5550,6275
2017,53,5776,6396
2017,54,4255,4511
2017,55,5928,6953
2017,56,5426,6814
2017,57,4937,5762
2017,58,5520,5396
2017,59,5393,5997
2017,60,5280,6222
2017,61,5816,7384
2017,62,5690,6924
2017,63,5847,6871
2017,64,6093,6930
2017,65,5859,7755
2017,66,5851,7021
2017,67,6581,6583
2017,68,5790,7758
2017,69,6877,8519
2017,70,7053,7683
2017,71,8014,8449
2017,72,8567,9372
2017,73,7224,9103
2017,74,4090,4747
2017,75,4016,4915
2017,76,4497,6007
2017,77,4686,5444
2017,78,4279,5749
2017,79,4690,5491
2017,80,3063,5071
2017,81,2784,4419
2017,82,3093,4086
2017,83,3152,5075
2017,84,2775,4950
2017,85,2349,4144
2017,86,1804,3473
2017,87,2141,3681
2017,88,1660,3076
2017,89,1368,2605
2017,90,1161,2553
2017,91,867,2019
2017,92,752,1717
2017,93,430,1134
2017,94,312,971
2017,95,246,783
2017,96,182,513
2017,97,114,478
2017,98,59,276
2017,99,43,219
2017,100,47,374
2018,0,2267,2190
2018,1,2398,2308
2018,2,2441,2300
2018,3,2445,2370
2018,4,2629,2518
2018,5,2642,2460
2018,6,2651,2483
2018,7,2641,2541
2018,8,2756,2597
2018,9,4352,4075
2018,10,3581,3888
2018,11,3165,2529
2018,12,1844,1834
2018,13,1942,1633
2018,14,1612,1900
2018,15,1982,2021
2018,16,2521,2428
2018,17,1982,2494
2018,18,2539,2647
2018,19,4447,4527
2018,20,4365,4488
2018,21,4591,5344
2018,22,5027,5269
2018,23,5630,5752
2018,24,5155,5405
2018,25,4969,4874
2018,26,5416,5327
2018,27,4288,4413
2018,28,3025,3005
2018,29,3372,4536
2018,30,3735,4165
2018,31,3646,4016
2018,32,4181,4029
2018,33,4954,4999
2018,34,4547,5315
2018,35,5691,4620
2018,36,4754,4520
2018,37,4566,5614
2018,38,4332,5920
2018,39,5281,6329
2018,40,5197,5269
2018,41,6155,6027
2018,42,6196,6955
2018,43,6051,7388
2018,44,5987,7475
2018,45,7739,7304
2018,46,7286,6686
2018,47,7258,7708
2018,48,7012,8544
2018,49,6183,6524
2018,50,5561,6298
2018,51,5763,6785
2018,52,5559,6917
2018,53,5561,6289
2018,54,5756,6401
2018,55,4261,4527
2018,56,5916,6960
2018,57,5421,6810
2018,58,4919,5768
2018,59,5494,5400
2018,60,5379,5997
2018,61,5250,6230
2018,62,5770,7377
2018,63,5657,6919
2018,64,5781,6867
2018,65,6024,6923
2018,66,5793,7733
2018,67,5792,6994
2018,68,6498,6547
2018,69,5720,7711
2018,70,6759,8462
2018,71,6899,7614
2018,72,7831,8364
2018,73,8392,9269
2018,74,7034,8981
2018,75,3974,4667
2018,76,3881,4840
2018,77,4337,5879
2018,78,4521,5326
2018,79,4061,5582
2018,80,4405,5329
2018,81,2883,4897
2018,82,2583,4243
2018,83,2868,3894
2018,84,2894,4781
2018,85,2507,4613
2018,86,2092,3793
2018,87,1579,3170
2018,88,1841,3286
2018,89,1382,2713
2018,90,1110,2239
2018,91,946,2124
2018,92,673,1662
2018,93,592,1379
2018,94,309,856
2018,95,220,757
2018,96,186,567
2018,97,132,370
2018,98,69,336
2018,99,33,182
2018,100,57,380
2019,0,2284,2217
2019,1,2268,2199
2019,2,2413,2324
2019,3,2461,2307
2019,4,2459,2381
2019,5,2639,2527
2019,6,2650,2469
2019,7,2662,2496
2019,8,2663,2553
2019,9,2780,2620
2019,10,4360,4090
2019,11,3589,3901
2019,12,3174,2534
2019,13,1856,1845
2019,14,1944,1641
2019,15,1619,1913
2019,16,1996,2029
2019,17,2533,2438
2019,18,1998,2502
2019,19,2561,2667
2019,20,4475,4543
2019,21,4390,4505
2019,22,4620,5372
2019,23,5050,5286
2019,24,5650,5787
2019,25,5191,5433
2019,26,4993,4890
2019,27,5435,5343
2019,28,4300,4426
2019,29,3044,3032
2019,30,3389,4552
2019,31,3748,4188
2019,32,3669,4033
2019,33,4202,4049
2019,34,4977,5025
2019,35,4570,5337
2019,36,5716,4648
2019,37,4770,4551
2019,38,4584,5641
2019,39,4352,5944
2019,40,5308,6353
2019,41,5218,5300
2019,42,6177,6061
2019,43,6217,6975
2019,44,6068,7428
2019,45,6015,7500
2019,46,7757,7325
2019,47,7303,6724
2019,48,7272,7730
2019,49,7019,8562
2019,50,6183,6551
2019,51,5572,6310
2019,52,5771,6804
2019,53,5560,6936
2019,54,5562,6294
2019,55,5741,6410
2019,56,4256,4554
2019,57,5908,6971
2019,58,5398,6815
2019,59,4906,5765
2019,60,5469,5416
2019,61,5327,5997
2019,62,5210,6240
2019,63,5731,7359
2019,64,5623,6903
2019,65,5713,6835
2019,66,5957,6904
2019,67,5730,7690
2019,68,5712,6954
2019,69,6372,6504
2019,70,5635,7672
2019,71,6637,8390
2019,72,6741,7545
2019,73,7664,8307
2019,74,8183,9170
2019,75,6815,8848
2019,76,3852,4598
2019,77,3752,4785
2019,78,4176,5719
2019,79,4315,5187
2019,80,3864,5417
2019,81,4143,5119
2019,82,2675,4662
2019,83,2380,4036
2019,84,2614,3622
2019,85,2606,4473
2019,86,2230,4231
2019,87,1848,3470
2019,88,1371,2826
2019,89,1561,2839
2019,90,1130,2316
2019,91,893,1885
2019,92,749,1733
2019,93,494,1344
2019,94,453,1085
2019,95,214,657
2019,96,160,573
2019,97,121,423
2019,98,100,269
2019,99,37,232
2019,100,54,351
2020,0,2250,2185
2020,1,2289,2222
2020,2,2283,2214
2020,3,2430,2335
2020,4,2472,2319
2020,5,2466,2395
2020,6,2647,2542
2020,7,2669,2480
2020,8,2675,2517
2020,9,2675,2564
2020,10,2805,2641
2020,11,4380,4122
2020,12,3602,3915
2020,13,3182,2540
2020,14,1863,1851
2020,15,1953,1652
2020,16,1630,1929
2020,17,2008,2042
2020,18,2543,2450
2020,19,2004,2515
2020,20,2589,2695
2020,21,4503,4567
2020,22,4411,4533
2020,23,4644,5396
2020,24,5080,5318
2020,25,5667,5808
2020,26,5216,5470
2020,27,5015,4926
2020,28,5449,5361
2020,29,4309,4438
2020,30,3060,3049
2020,31,3401,4577
2020,32,3757,4217
2020,33,3684,4048
2020,34,4222,4080
2020,35,4984,5053
2020,36,4603,5371
2020,37,5740,4664
2020,38,4796,4577
2020,39,4600,5666
2020,40,4375,5965
2020,41,5331,6383
2020,42,5236,5316
2020,43,6202,6096
2020,44,6230,7003
2020,45,6082,7459
2020,46,6033,7543
2020,47,7786,7344
2020,48,7322,6765
2020,49,7295,7756
2020,50,7037,8588
2020,51,6196,6575
2020,52,5570,6324
2020,53,5766,6820
2020,54,5567,6958
2020,55,5562,6308
2020,56,5732,6409
2020,57,4249,4568
2020,58,5889,6970
2020,59,5378,6809
2020,60,4898,5765
2020,61,5433,5419
2020,62,5304,5989
2020,63,5180,6247
2020,64,5675,7347
2020,65,5575,6881
2020,66,5672,6807
2020,67,5865,6880
2020,68,5669,7668
2020,69,5640,6906
2020,70,6256,6465
2020,71,5538,7619
2020,72,6487,8291
2020,73,6607,7497
2020,74,7480,8224
2020,75,7959,9023
2020,76,6591,8690
2020,77,3706,4529
2020,78,3605,4688
2020,79,4011,5578
2020,80,4065,5028
2020,81,3634,5202
2020,82,3848,4883
2020,83,2476,4428
2020,84,2194,3793
