Zone,ID_county,Area,msa,centroidX,centroidY,distanceToTransit,BBSR_Type,Region2,Region_v0,Region
1801,326194,0.102819982,1,396039.3942,3782827.956,2540.866043,10,37406,14,14
1802,326201,0.102815034,1,385101.2111,3783417.451,700.521648,10,37208,8,8
1803,326202,0.10281502,1,385677.1784,3783410.425,486.3572205,10,37208,8,8
1804,326203,0.102810049,1,385106.862,3783879.497,678.3933232,10,37208,8,8
1805,326204,0.102810034,1,385682.801,3783872.471,607.3103946,10,37208,8,8
1806,326211,0.102815034,1,386253.1452,3783403.434,131.3825674,10,37208,8,8
1807,326212,0.10281502,1,386829.1115,3783396.478,295.7791345,10,37208,8,8
1808,326213,0.102810049,1,386258.7394,3783865.479,386.7227948,10,37208,8,8
1809,326214,0.102810034,1,386834.6774,3783858.524,361.0624285,10,37208,8,8
1810,326221,0.102815034,1,387405.0773,3783389.558,508.4951148,10,37208,8,8
1811,326222,0.10281502,1,387981.0427,3783382.673,566.9230166,10,37208,8,8
1812,326223,0.102810049,1,387410.6149,3783851.603,851.1104593,10,37208,8,8
1813,326224,0.102810034,1,387986.5518,3783844.718,1009.583879,10,37208,8,8
1814,326231,0.102815034,1,388557.0075,3783375.824,949.8588737,10,37208,8,8
1815,326232,0.10281502,1,389132.9718,3783369.01,1465.148913,10,37208,8,8
1816,326233,0.102810049,1,388562.4883,3783837.868,1264.934823,10,37208,8,8
1817,326234,0.102810034,1,389138.4243,3783831.053,1686.542989,10,37204,4,4
1818,326241,0.102815034,1,389708.9356,3783362.231,1720.059575,10,37403,12,12
1819,326242,0.10281502,1,390284.899,3783355.487,1144.809263,10,37403,12,12
1820,326243,0.102810049,1,389714.3598,3783824.274,1799.536635,10,37403,12,12
1821,326244,0.102810034,1,390290.2948,3783817.53,1261.109048,10,37403,12,12
1822,326251,0.102815034,1,390860.8618,3783348.779,571.0833025,10,37403,12,12
1823,326252,0.10281502,1,391436.8242,3783342.106,72.42587971,10,37403,12,12
1824,326253,0.102810049,1,390866.2293,3783810.822,778.4548198,10,37403,12,12
1825,326254,0.102810034,1,391442.1634,3783804.148,501.2811167,10,37403,12,12
1826,326261,0.102815034,1,392012.7861,3783335.469,364.8186751,10,37403,12,12
1827,326262,0.10281502,1,392588.7475,3783328.866,309.22618,10,37403,12,12
1828,326263,0.102810049,1,392018.0969,3783797.51,448.5150235,10,37403,12,12
1829,326264,0.102810034,1,392594.03,3783790.908,277.0718721,10,37406,14,14
1830,326271,0.102815034,1,393164.7084,3783322.299,796.7113532,10,37406,14,14
1831,326272,0.10281502,1,393740.6689,3783315.768,1355.509242,10,37406,14,14
1832,326273,0.102810049,1,393169.9626,3783784.34,784.7741612,10,37406,14,14
1833,326274,0.102810034,1,393745.8947,3783777.809,1348.505723,10,37406,14,14
1834,326281,0.102815034,1,394316.6289,3783309.272,1924.470524,10,37406,14,14
1835,326282,0.10281502,1,394892.5885,3783302.811,1854.762234,10,37406,14,14
1836,326283,0.102810049,1,394321.8264,3783771.312,1504.361776,10,37406,14,14
1837,326284,0.102810034,1,394897.7576,3783764.851,1393.631845,10,37406,14,14
1838,326291,0.102815034,1,395468.5475,3783296.385,1911.509993,10,37406,14,14
1839,326292,0.10281502,1,396044.5061,3783289.995,2123.526845,10,37406,14,14
1840,326293,0.102810049,1,395473.6883,3783758.425,1468.308192,10,37406,14,14
1841,326294,0.102810034,1,396049.6186,3783752.034,1688.777505,10,37406,14,14
1842,326301,0.102805041,1,385112.5135,3784341.544,612.945981,10,37208,8,8
1843,326302,0.102805026,1,385688.4241,3784334.517,963.402742,10,37208,8,8
1844,326303,0.102800076,1,385118.1656,3784803.591,847.4830448,10,37208,8,8
1845,326304,0.102800061,1,385694.0479,3784796.564,1318.107551,10,37208,8,8
1846,326311,0.102805041,1,386264.3342,3784327.525,816.0011613,10,37208,8,8
1847,326312,0.102805026,1,386840.2439,3784320.569,774.7781997,10,37208,8,8
1848,326313,0.102800076,1,386269.9297,3784789.572,1250.122605,10,37208,8,8
1849,326314,0.102800061,1,386845.8109,3784782.615,1223.614185,10,37208,8,8
1850,326321,0.102805041,1,387416.153,3784313.648,1094.62137,10,37208,8,8
1851,326322,0.102805026,1,387992.0616,3784306.763,1464.291476,10,37208,8,8
1852,326323,0.102800076,1,387421.6917,3784775.694,1447.451382,10,37204,4,4
1853,326324,0.102800061,1,387997.572,3784768.808,1832.062997,10,37208,8,8
1854,326331,0.102805041,1,388567.9698,3784299.912,1650.73307,10,37204,4,4
1855,326332,0.102805026,1,389143.8774,3784293.097,1992.291099,10,37204,4,4
1856,326333,0.102800076,1,388573.4518,3784761.957,2068.045325,10,37204,4,4
1857,326334,0.102800061,1,389149.3311,3784755.142,2349.691884,10,37204,4,4
1858,326341,0.102805041,1,389719.7846,3784286.318,1986.22374,10,37204,4,4
1859,326342,0.102805026,1,390295.6912,3784279.573,1515.661124,10,37403,12,12
1860,326343,0.102800076,1,389725.2099,3784748.362,2253.633453,10,37204,4,4
1861,326344,0.102800061,1,390301.0882,3784741.617,1852.31934,10,37204,4,4
1862,326351,0.102805041,1,390871.5974,3784272.864,1145.806198,10,37403,12,12
1863,326352,0.102805026,1,391447.5031,3784266.191,940.6927661,10,37403,12,12
1864,326353,0.102800076,1,390876.9661,3784734.908,1564.217635,10,37403,12,12
1865,326354,0.102800061,1,391452.8434,3784728.234,1394.828689,10,37403,12,12
1866,326361,0.102805041,1,392023.4083,3784259.552,780.5953755,10,37403,12,12
1867,326362,0.102805026,1,392599.3131,3784252.949,696.3747063,10,37406,14,14
1868,326363,0.102800076,1,392028.7203,3784721.595,1201.879758,10,37403,12,12
1869,326364,0.102800061,1,392604.5967,3784714.991,1148.968401,10,37406,14,14
1870,326371,0.102805041,1,393175.2173,3784246.382,1011.934905,10,37406,14,14
1871,326372,0.102805026,1,393751.1211,3784239.849,1062.890563,10,37406,14,14
1872,326373,0.102800076,1,393180.4726,3784708.423,1042.445071,10,37406,14,14
1873,326374,0.102800061,1,393756.3481,3784701.891,634.486017,10,37406,14,14
1874,326483,0.102790079,1,394342.6219,3785619.476,456.6122607,10,37202,2,2
1875,326484,0.102790064,1,394918.4398,3785613.013,223.5871034,10,37202,2,2
1876,326491,0.102795089,1,395489.1141,3785144.545,473.4883014,10,37406,14,14
1877,326492,0.102795074,1,396064.9593,3785138.153,664.7181997,10,37406,14,14
1878,326493,0.102790079,1,395494.2571,3785606.586,527.8689447,10,37202,2,2
1879,326494,0.102790064,1,396070.074,3785600.193,701.7860589,10,37202,2,2
1880,326501,0.102785113,1,385135.1255,3786189.734,2075.583578,10,37204,4,4
1881,326502,0.102785098,1,385710.9228,3786182.706,2308.044817,10,37204,4,4
1882,326503,0.102780124,1,385140.7801,3786651.783,2287.798194,10,37204,4,4
1883,326504,0.102780109,1,385716.549,3786644.754,2716.193798,10,37204,4,4
1884,326511,0.102785113,1,386286.7195,3786175.712,2610.723411,10,37204,4,4
1885,326512,0.102785098,1,386862.5157,3786168.755,2351.25208,10,37204,4,4
1886,326513,0.102780124,1,386292.3173,3786637.76,2626.622234,10,37204,4,4
1887,326514,0.102780109,1,386868.0852,3786630.802,2102.205157,10,37204,4,4
1888,326521,0.102785113,1,387438.3115,3786161.832,1926.516366,10,37204,4,4
1889,326522,0.102785098,1,388014.1067,3786154.945,1599.256627,10,37204,4,4
1890,326523,0.102780124,1,387443.8526,3786623.879,1613.206966,10,37204,4,4
1891,326524,0.102780109,1,388019.6195,3786616.991,1203.599494,10,37204,4,4
1892,326531,0.102785113,1,388589.9014,3786148.093,1437.655219,10,37204,4,4
1893,326532,0.102785098,1,389165.6957,3786141.276,1496.380451,10,37204,4,4
1894,326533,0.102780124,1,388595.3858,3786610.139,978.7279659,10,37204,4,4
1895,326534,0.102780109,1,389171.1517,3786603.322,1063.110354,10,37204,4,4
1896,326541,0.102785113,1,389741.4894,3786134.495,1753.432178,10,37204,4,4
1897,326542,0.102785098,1,390317.2827,3786127.749,1681.904952,10,37403,12,12
1898,326543,0.102780124,1,389746.9171,3786596.54,1401.975101,10,37204,4,4
1899,326544,0.102780109,1,390322.682,3786589.794,1520.341707,10,37403,12,12
1900,326551,0.102785113,1,390893.0755,3786121.039,1179.698362,10,37403,12,12
1901,326552,0.102785098,1,391468.8678,3786114.364,714.1911466,10,37406,14,14
1902,326553,0.102780124,1,390898.4465,3786583.083,966.2157945,10,37403,12,12
1903,326554,0.102780109,1,391474.2104,3786576.408,467.7433285,10,37406,14,14
1904,326561,0.102785113,1,392044.6596,3786107.724,311.572631,10,37406,14,14
1905,326562,0.102785098,1,392620.451,3786101.119,505.3324371,10,37406,14,14
1906,326563,0.102780124,1,392049.9739,3786569.767,119.9434114,10,37406,14,14
1907,326564,0.102780109,1,392625.7369,3786563.162,93.81359584,10,37406,14,14
1908,326571,0.102785113,1,393196.2419,3786094.55,828.7369627,10,37406,14,14
1909,326572,0.102785098,1,393772.0323,3786088.016,884.983052,10,37406,14,14
1910,326573,0.102780124,1,393201.4994,3786556.593,448.9198939,10,37406,14,14
1911,326574,0.102780109,1,393777.2615,3786550.059,949.0801796,10,37202,2,2
1912,326581,0.102785113,1,394347.8222,3786081.518,713.1823073,10,37202,2,2
1913,326582,0.102785098,1,394923.6117,3786075.054,170.6740816,10,37202,2,2
1914,326583,0.102780124,1,394353.0231,3786543.56,873.6514886,10,37202,2,2
1915,326584,0.102780109,1,394928.7842,3786537.096,354.6865661,10,37202,2,2
1916,326591,0.102785113,1,395499.4007,3786068.627,360.1448382,10,37202,2,2
1917,326592,0.102785098,1,396075.1892,3786062.234,622.5201901,10,37202,2,2
1918,326593,0.102780124,1,395504.5448,3786530.668,98.20096225,10,37202,2,2
1919,326594,0.102780109,1,396080.305,3786524.275,297.8480482,10,37202,2,2
1920,326601,0.102775113,1,385146.4352,3787113.831,2461.607189,10,37204,4,4
1921,326602,0.102775098,1,385722.1757,3787106.802,2985.440938,10,37204,4,4
1922,326603,0.102770145,1,385152.091,3787575.88,2704.079276,10,37204,4,4
1923,326604,0.10277013,1,385727.8031,3787568.85,2826.834763,10,37204,4,4
1924,326611,0.102775113,1,386297.9158,3787099.808,2493.378431,10,37204,4,4
1925,326612,0.102775098,1,386873.6553,3787092.849,1933.179084,10,37204,4,4
1926,326613,0.102770145,1,386303.5148,3787561.856,2441.672314,10,37204,4,4
1927,326614,0.10277013,1,386879.2259,3787554.897,1866.04705,10,37204,4,4
1928,326621,0.102775113,1,387449.3943,3787085.926,1385.800171,10,37204,4,4
1929,326622,0.102775098,1,388025.1328,3787079.038,875.6226598,10,37204,4,4
1930,326623,0.102770145,1,387454.9366,3787547.973,1290.535632,10,37204,4,4
1931,326624,0.10277013,1,388030.6467,3787541.085,715.4106304,10,37204,4,4
1932,326631,0.102775113,1,388600.8708,3787072.185,525.3541442,10,37204,4,4
1933,326632,0.102775098,1,389176.6084,3787065.368,669.5407097,10,37204,4,4
1934,326633,0.102770145,1,388606.3564,3787534.232,145.323348,10,37204,4,4
1935,326634,0.10277013,1,389182.0656,3787527.414,439.7710517,10,37204,4,4
1936,326641,0.102775113,1,389752.3454,3787058.586,1132.949805,10,37204,4,4
1937,326642,0.102775098,1,390328.082,3787051.839,1400.282351,10,37403,12,12
1938,326643,0.102770145,1,389757.7742,3787520.631,1014.223023,10,37204,4,4
1939,326644,0.10277013,1,390333.4824,3787513.884,1243.017083,10,37204,4,4
1940,326651,0.102775113,1,390903.818,3787045.128,918.3152971,10,37403,12,12
1941,326652,0.102775098,1,391479.5536,3787038.452,358.537557,10,37406,14,14
1942,326653,0.102770145,1,390909.1902,3787507.173,683.8027034,10,37406,14,14
1943,326654,0.10277013,1,391484.8974,3787500.496,230.2917965,10,37406,14,14
1944,326661,0.102775113,1,392055.2887,3787031.811,277.1938903,10,37406,14,14
1945,326662,0.102775098,1,392631.0234,3787025.206,295.3853159,10,37406,14,14
1946,326663,0.102770145,1,392060.6041,3787493.855,439.9415101,10,37202,2,2
1947,326664,0.10277013,1,392636.3104,3787487.25,206.7269525,10,37202,2,2
1948,326671,0.102775113,1,393206.7575,3787018.636,351.2940573,10,37202,2,2
1949,326672,0.102775098,1,393782.4912,3787012.101,906.9715102,10,37202,2,2
1950,326673,0.102770145,1,393212.0162,3787480.679,377.1346363,10,37202,2,2
1951,326674,0.10277013,1,393787.7216,3787474.144,951.1505321,10,37202,2,2
1952,326681,0.102775113,1,394358.2245,3787005.602,751.4677236,10,37202,2,2
1953,326682,0.102775098,1,394933.9572,3786999.138,176.1150137,10,37202,2,2
1954,326683,0.102770145,1,394363.4264,3787467.645,676.7577854,10,37202,2,2
1955,326684,0.10277013,1,394939.1308,3787461.18,304.5676034,10,37202,2,2
1956,326691,0.102775113,1,395509.6895,3786992.71,383.6880988,10,37202,2,2
1957,326692,0.102775098,1,396085.4214,3786986.316,465.7375955,10,37202,2,2
1958,326693,0.102770145,1,395514.8348,3787454.751,600.8981679,10,37202,2,2
1959,326694,0.10277013,1,396090.5382,3787448.358,878.7071928,10,37202,2,2
1960,326701,0.102765154,1,385157.7473,3788037.929,2911.469538,10,37204,4,4
1961,326702,0.10276514,1,385733.4311,3788030.899,2509.708885,10,37204,4,4
1962,326703,0.102760141,1,385163.4043,3788499.979,2577.380494,10,37204,4,4
1963,326704,0.102760126,1,385739.0597,3788492.948,2243.506474,10,37204,4,4
1964,326711,0.102765154,1,386309.1144,3788023.904,2098.528548,10,37204,4,4
1965,326712,0.10276514,1,386884.7972,3788016.945,1780.958776,10,37204,4,4
1966,326713,0.102760141,1,386314.7146,3788485.953,1771.609457,10,37204,4,4
1967,326714,0.102760126,1,386890.3691,3788478.993,1380.816749,10,37204,4,4
1968,326721,0.102765154,1,387460.4795,3788010.021,1355.565534,10,37204,4,4
1969,326722,0.10276514,1,388036.1613,3788003.132,827.0094433,10,37204,4,4
1970,326723,0.102760141,1,387466.023,3788472.069,1156.495812,10,37204,4,4
1971,326724,0.102760126,1,388041.6764,3788465.179,1132.745605,10,37204,4,4
1972,326731,0.102765154,1,388611.8426,3787996.278,439.6305507,10,37204,4,4
1973,326732,0.10276514,1,389187.5234,3787989.46,604.6039749,10,37204,4,4
1974,326733,0.102760141,1,388617.3293,3788458.326,890.2057229,10,37204,4,4
1975,326734,0.102760126,1,389192.9818,3788451.507,982.2055503,10,37204,4,4
1976,326741,0.102765154,1,389763.2037,3787982.678,1095.789359,10,37204,4,4
1977,326742,0.10276514,1,390338.8835,3787975.93,1247.566082,10,37204,4,4
1978,326743,0.102760141,1,389768.6337,3788444.724,1341.601286,10,37204,4,4
1979,326744,0.102760126,1,390344.2852,3788437.976,1030.777473,10,37204,4,4
1980,326751,0.102765154,1,390914.5629,3787969.218,692.0757553,10,37204,4,4
1981,326752,0.10276514,1,391490.2417,3787962.541,253.8452806,10,37204,4,4
1982,326753,0.102760141,1,390919.9361,3788431.264,849.7221462,10,37204,4,4
1983,326754,0.102760126,1,391495.5866,3788424.586,454.9596492,10,37202,2,2
1984,326761,0.102765154,1,392065.9201,3787955.9,169.2195313,10,37202,2,2
1985,326762,0.10276514,1,392641.598,3787949.294,462.5732857,10,37202,2,2
1986,326763,0.102760141,1,392071.2367,3788417.945,168.9343163,10,37202,2,2
1987,326764,0.102760126,1,392646.8862,3788411.338,322.8124575,10,37202,2,2
1988,326771,0.102765154,1,393217.2755,3787942.723,437.8580775,10,37202,2,2
1989,326772,0.10276514,1,393792.9524,3787936.188,912.3238526,10,37202,2,2
1990,326773,0.102760141,1,393222.5353,3788404.767,292.5903691,10,37202,2,2
1991,326774,0.102760126,1,393798.1839,3788398.231,852.1694918,10,37202,2,2
1992,326781,0.102765154,1,394368.6289,3787929.688,625.5695368,10,37202,2,2
1993,326782,0.10276514,1,394944.305,3787923.223,161.6034018,10,37202,2,2
1994,326783,0.102760141,1,394373.832,3788391.731,835.1858486,10,37202,2,2
1995,326784,0.102760126,1,394949.4797,3788385.266,368.2757869,10,37202,2,2
1996,326791,0.102765154,1,395519.9806,3787916.794,569.028776,10,37202,2,2
1997,326792,0.10276514,1,396095.6557,3787910.4,1068.693853,10,37202,2,2
1998,326793,0.102760141,1,395525.1269,3788378.836,486.3335208,10,37202,2,2
1999,326794,0.102760126,1,396100.7736,3788372.442,1000.106074,10,37202,2,2
2000,326801,0.102755172,1,385169.0619,3788962.029,2288.268018,10,37204,4,4
2001,326802,0.102755157,1,385744.6889,3788954.998,2048.180473,10,37204,4,4
2002,326803,0.10275018,1,385174.7201,3789424.079,2063.12786,10,37404,13,13
2003,326804,0.102750165,1,385750.3187,3789417.047,1945.200602,10,37204,4,4
2004,326811,0.102755172,1,386320.3155,3788948.002,1516.712476,10,37204,4,4
2005,326812,0.102755157,1,386895.9415,3788941.042,1033.698993,10,37204,4,4
2006,326813,0.10275018,1,386325.9169,3789410.051,1374.508239,10,37204,4,4
2007,326814,0.102750165,1,386901.5146,3789403.091,810.8336071,10,37204,4,4
2008,326821,0.102755172,1,387471.5671,3788934.117,706.6757849,10,37204,4,4
2009,326822,0.102755157,1,388047.1921,3788927.227,770.0550095,10,37204,4,4
2010,326823,0.10275018,1,387477.1117,3789396.165,297.2152408,10,37204,4,4
2011,326824,0.102750165,1,388052.7084,3789389.275,426.5290082,10,37204,4,4
2012,326831,0.102755172,1,388622.8167,3788920.373,1161.599156,10,37204,4,4
2013,326832,0.102755157,1,389198.4407,3788913.554,1411.008418,10,37204,4,4
2014,326833,0.10275018,1,388628.3046,3789382.421,968.6166723,10,37204,4,4
2015,326834,0.102750165,1,389203.9003,3789375.601,1085.679732,10,37204,4,4
2016,326841,0.102755172,1,389774.0643,3788906.77,1168.56555,10,37204,4,4
2017,326842,0.102755157,1,390349.6874,3788900.022,700.5421889,10,37204,4,4
2018,326843,0.10275018,1,389779.4955,3789368.817,900.4599241,10,37204,4,4
2019,326844,0.102750165,1,390355.0902,3789362.069,431.3433203,10,37202,2,2
2020,326851,0.102755172,1,390925.31,3788893.309,387.6887249,10,37204,4,4
2021,326852,0.102755157,1,391500.9321,3788886.632,454.6239771,10,37202,2,2
2022,326853,0.10275018,1,390930.6844,3789355.356,74.88580438,10,37204,4,4
2023,326854,0.102750165,1,391506.2782,3789348.678,202.0866649,10,37202,2,2
2024,326861,0.102755172,1,392076.5538,3788879.99,329.0051778,10,37202,2,2
2025,326862,0.102755157,1,392652.175,3788873.383,276.4045493,10,37202,2,2
2026,326863,0.10275018,1,392081.8715,3789342.035,286.3466136,10,37202,2,2
2027,326864,0.102750165,1,392657.4643,3789335.428,282.8375893,10,37202,2,2
2028,326871,0.102755172,1,393227.7957,3788866.811,331.0750405,10,37202,2,2
2029,326872,0.102755157,1,393803.4159,3788860.275,572.9606137,10,37202,2,2
2030,326873,0.10275018,1,393233.0566,3789328.856,271.8203426,10,37202,2,2
2031,326874,0.102750165,1,393808.6485,3789322.32,147.5082994,10,37202,2,2
2032,326881,0.102755172,1,394379.0357,3788853.775,514.5174364,10,37202,2,2
2033,326882,0.102755157,1,394954.655,3788847.309,251.9525454,10,37202,2,2
2034,326883,0.10275018,1,394384.2399,3789315.819,59.59810222,10,37202,2,2
2035,326884,0.102750165,1,394959.8308,3789309.353,307.2378502,10,37202,2,2
2036,326891,0.102755172,1,395530.2738,3788840.879,353.6202132,10,37202,2,2
2037,326892,0.102755157,1,396105.8922,3788834.484,761.6407321,10,37202,2,2
2038,326893,0.10275018,1,395535.4213,3789302.922,194.0876635,10,37202,2,2
2039,326894,0.102750165,1,396111.0113,3789296.527,527.5152905,10,37202,2,2
2040,326901,0.102745165,1,385180.3789,3789886.129,1924.543949,10,37404,13,13
2041,326902,0.10274515,1,385755.9492,3789879.097,1949.258482,10,37204,4,4
2042,326903,0.102740194,1,385186.0383,3790348.18,1891.636799,10,37404,13,13
2043,326904,0.102740179,1,385761.5802,3790341.148,1851.716538,10,37204,4,4
2044,326911,0.102745165,1,386331.5189,3789872.101,1380.278774,10,37204,4,4
2045,326912,0.10274515,1,386907.0882,3789865.14,820.6146615,10,37204,4,4
2046,326913,0.102740194,1,386337.1216,3790334.151,1532.353521,10,37204,4,4
2047,326914,0.102740179,1,386912.6625,3790327.189,1056.601271,10,37204,4,4
2048,326921,0.102745165,1,387482.657,3789858.214,322.9894857,10,37204,4,4
2049,326922,0.10274515,1,388058.2253,3789851.324,444.8681436,10,37204,4,4
2050,326923,0.102740194,1,387488.2029,3790320.263,739.829288,10,37204,4,4
2051,326924,0.102740179,1,388063.7428,3790313.372,800.5794863,10,37204,4,4
2052,326931,0.102745165,1,388633.7931,3789844.469,976.8119718,10,37204,4,4
2053,326932,0.10274515,1,389209.3604,3789837.649,748.6977545,10,37204,4,4
2054,326933,0.102740194,1,388639.2822,3790306.517,1077.576916,10,37204,4,4
2055,326934,0.102740179,1,389214.8212,3790299.697,555.7581004,10,37204,4,4
2056,326941,0.102745165,1,389784.9273,3789830.865,438.9704114,10,37204,4,4
2057,326942,0.10274515,1,390360.4936,3789824.116,341.5022951,10,37202,2,2
2058,326943,0.102740194,1,389790.3596,3790292.912,39.95264759,10,37204,4,4
2059,326944,0.102740179,1,390365.8976,3790286.163,220.420933,10,37202,2,2
