year,region,vacants
2023,435,3406
2023,347,3098
2023,226,2223
2023,185,3868
2023,410,6588
2023,855,1673
2023,856,1773
2023,806,2287
2023,794,8942
2023,159,7850
2023,251,2508
2023,425,3040
2023,198,2480
2023,193,2847
2023,238,5052
2023,846,2739
2023,829,2329
2023,767,222
2023,197,3592
2023,647,2676
2023,810,1886
2023,426,2072
2023,826,1918
2023,189,1318
2023,489,2961
2023,479,3130
2023,300,5344
2023,715,4015
2023,378,4171
2023,789,3400
2023,255,1906
2023,643,2624
2023,195,2279
2023,802,5928
2023,716,1400
2023,411,2314
2023,263,895
2023,642,6009
2023,481,7318
2023,163,2381
2023,179,6600
2023,445,2178
2023,727,1509
2023,721,1698
2023,183,6271
2023,373,3237
2023,201,4216
2023,719,1767
2023,371,3014
2023,842,762
2023,680,3097
2023,814,2519
2023,415,1848
2023,853,2117
2023,437,2787
2023,608,2431
2023,720,2535
2023,188,1541
2023,679,1193
2023,256,4949
2023,194,1948
2023,269,5871
2023,442,2318
2023,843,4165
2023,681,1230
2023,837,1243
2023,267,2470
2023,797,1909
2023,813,921
2023,852,2729
2023,413,2450
2023,368,2971
2023,390,2454
2023,265,2170
2023,377,7828
2023,191,780
2023,171,594
2023,447,2289
2023,818,1504
2023,848,2714
2023,780,1262
2023,492,2960
2023,773,1620
2023,644,1651
2023,811,1281
2023,713,3769
2023,609,649
2023,819,2076
2023,808,1722
2023,249,1810
2023,782,1049
2023,827,804
2023,225,1431
2023,294,1082
2023,751,210
2023,199,992
2023,784,1996
2023,854,2882
2023,825,1601
2023,254,1852
2023,372,193
2023,724,791
2023,750,283
2023,723,1868
2023,686,1796
2023,726,1367
2023,192,376
2023,768,332
2023,725,232
2023,190,543
2023,196,233
2023,365,469
2023,261,289
2023,610,376
2023,747,176
2023,250,266
2023,786,742
2023,243,242
2023,821,245
2023,831,89
2024,1,53350
2024,2,59857
2024,3,63145
2024,4,97831
2024,5,83990
2024,6,42878
2024,7,54160
2024,8,60264
2024,9,64051
2024,10,52359
2024,11,66107
2024,12,52316
2024,13,23820
2024,14,14698
2024,15,14368
2024,16,16737
2024,17,21117
2024,18,16547
2024,19,18424
2024,20,21625
2024,21,16157
2024,22,19144
2024,23,23822
2024,24,20928
2024,25,9082
2024,26,30944
2024,27,20486
2024,28,28348
2024,29,26488
2024,30,27043
2024,31,59710
2024,32,24901
2024,33,41331
2024,34,17001
2024,35,31839
2024,36,28656
2024,37,25943
2024,38,5876
2024,39,15523
2024,40,15035
2024,41,27055
2024,42,31771
2024,43,31795
2024,44,23190
2024,45,21765
2024,46,6743
2024,47,11227
2024,48,10492
2024,49,30050
2024,50,16933
2024,51,26170
2024,52,17371
2024,53,27114
2024,54,19799
2024,55,28064
2024,56,24823
2024,57,23749
2024,58,18931
2024,59,29137
2024,60,34982
2024,61,26368
2024,62,17941
2024,63,21933
2024,64,16572
2024,65,28878
2024,66,13976
2024,67,12540
2024,68,28668
2024,69,61061
2024,70,17135
2024,71,15818
2024,72,27509
2024,73,50413
2024,74,9598
2024,75,16999
2024,76,75073
2024,77,72642
2024,78,26284
2024,79,94302
2024,80,56014
2024,81,91694
2024,82,152871
2024,83,15974
2024,84,37856
2024,85,24450
2024,86,29843
2024,87,47813
2024,88,26259
2024,89,68706
2024,90,9112
2024,91,6135
2024,92,6509
2024,93,10370
2024,94,23865
2024,95,21954
2024,96,33712
2024,97,28140
2024,98,21065
2024,99,33000
2024,100,64100
2024,101,33231
2024,102,5352
2024,103,25983
2024,104,32325
2024,105,47138
2024,106,8138
2024,107,42069
2024,108,67416
2024,109,27904
2024,110,13999
2024,111,12743
2024,112,27641
2024,113,22846
2024,114,26876
2024,115,28075
2024,116,17151
2024,117,39017
2024,118,54941
2024,119,106072
2024,120,76420
2024,121,57730
2024,122,164468
2024,123,52454
2024,124,97860
2024,125,103052
2024,126,66238
2024,127,28220
2024,128,45704
2024,129,42509
2024,130,51000
2024,131,64289
2024,132,44636
2024,133,33423
2024,134,23525
2024,135,30577
2024,136,43157
2024,137,47979
2024,138,84832
2024,139,51760
2024,140,18784
2024,141,21881
2024,142,19348
2024,143,37538
2024,144,52088
2024,145,19519
2024,146,17310
2024,147,6922
2024,148,8355
2024,149,1673
2024,150,8288
2024,151,12635
2024,152,4620
2024,153,4316
2024,154,8069
2024,155,9243
2024,156,22642
2024,157,30337
2024,166,12004
2024,167,33800
2024,168,16772
2024,169,36693
2024,172,2320
2024,175,37895
2024,176,68718
2024,177,1110
2024,202,9701
2024,203,11818
2024,204,16934
2024,205,29219
2024,206,11293
2024,207,10564
2024,208,15560
2024,209,24082
2024,210,24625
2024,211,3752
2024,212,43331
2024,213,10754
2024,214,14860
2024,215,24321
2024,216,14725
2024,217,8787
2024,218,5179
2024,219,15307
2024,223,4141
2024,224,18345
2024,227,5570
2024,228,9849
2024,229,18662
2024,230,11630
2024,231,7237
2024,232,20857
2024,233,13697
2024,234,21340
2024,235,10965
2024,236,26678
2024,237,26687
2024,239,4500
2024,241,2584
2024,242,13867
2024,244,9371
2024,245,17189
2024,246,16051
2024,247,60339
2024,271,4566
2024,272,8079
2024,273,22364
2024,274,10371
2024,275,11039
2024,276,3460
2024,277,13011
2024,278,24474
2024,280,10321
2024,281,15838
2024,282,6838
2024,283,4798
2024,284,5823
2024,285,9271
2024,286,14541
2024,287,8386
2024,288,10579
2024,289,6376
2024,290,3049
2024,291,6144
2024,292,33679
2024,293,11839
2024,295,2548
2024,296,2501
2024,297,19300
2024,299,10331
2024,301,46915
2024,303,4409
2024,304,12149
2024,305,5625
2024,306,44128
2024,307,40680
2024,308,44138
2024,309,11708
2024,310,7094
2024,311,16457
2024,312,19330
2024,313,19002
2024,314,29668
2024,315,9004
2024,316,10110
2024,317,30026
2024,318,20652
2024,319,35749
2024,320,23889
2024,321,20516
2024,322,4712
2024,323,7547
2024,324,4319
2024,325,5900
2024,326,34426
2024,327,40895
2024,329,12175
2024,332,13182
2024,333,33154
2024,334,15642
2024,335,11474
2024,336,16264
2024,337,4132
2024,338,6502
2024,339,2337
2024,340,2159
2024,341,71225
2024,342,70397
2024,343,38626
2024,344,6839
2024,345,125023
2024,346,17111
2024,348,5447
2024,349,5823
2024,350,25582
2024,351,12638
2024,352,28940
2024,353,12173
2024,354,3148
2024,355,5462
2024,356,49530
2024,357,17470
2024,358,33805
2024,359,12327
2024,360,24905
2024,361,22802
2024,362,13390
2024,363,5569
2024,364,1101
2024,380,12297
2024,381,59089
2024,382,51203
2024,383,20293
2024,384,10583
2024,385,7640
2024,386,4642
2024,387,5809
2024,388,5816
2024,389,3862
2024,397,15850
2024,398,87783
2024,399,8867
2024,400,9734
2024,401,9483
2024,402,8567
2024,403,5641
2024,404,5070
2024,405,5942
2024,406,10927
2024,448,50678
2024,449,59250
2024,450,53743
2024,451,107184
2024,452,46503
2024,453,75944
2024,454,44813
2024,455,83574
2024,456,75634
2024,457,22663
2024,458,42385
2024,459,23076
2024,460,36187
2024,462,18356
2024,463,7349
2024,464,36391
2024,465,30862
2024,466,16093
2024,467,23366
2024,468,10005
2024,469,21890
2024,470,35419
2024,471,81208
2024,472,56789
2024,473,68129
2024,474,65935
2024,475,10938
2024,476,62954
2024,477,56837
2024,488,15381
2024,494,44802
2024,495,165590
2024,496,44490
2024,497,17823
2024,498,1985
2024,499,3982
2024,500,25226
2024,501,18861
2024,502,8288
2024,503,11043
2024,504,11862
2024,521,25766
2024,522,11233
2024,523,9026
2024,524,7960
2024,525,5944
2024,526,5509
2024,527,6187
2024,528,5739
2024,529,3745
2024,530,3615
2024,531,3722
2024,532,5984
2024,533,4841
2024,534,4300
2024,535,3558
2024,536,10563
2024,537,6388
2024,538,9724
2024,539,8298
2024,540,9065
2024,541,11038
2024,542,10551
2024,543,13754
2024,544,9678
2024,545,23366
2024,546,51605
2024,547,24695
2024,548,21860
2024,549,35293
2024,550,20705
2024,551,8894
2024,552,36024
2024,553,23928
2024,554,50123
2024,555,28760
2024,556,93760
2024,557,101850
2024,558,36390
2024,559,33561
2024,560,36436
2024,561,29378
2024,562,51797
2024,563,43038
2024,564,41807
2024,565,47033
2024,566,38654
2024,567,29141
2024,568,37819
2024,569,43380
2024,570,40486
2024,571,93712
2024,572,46378
2024,573,59150
2024,574,32611
2024,575,18717
2024,576,31818
2024,577,31693
2024,578,39281
2024,579,33682
2024,580,49058
2024,581,36626
2024,582,15920
2024,583,19627
2024,584,35169
2024,585,16224
2024,586,19689
2024,587,20432
2024,588,27446
2024,589,23013
2024,590,27795
2024,591,11173
2024,592,21734
2024,593,11329
2024,594,9659
2024,595,8820
2024,596,11795
2024,597,19524
2024,598,11467
2024,599,22313
2024,600,7056
2024,601,4442
2024,602,5219
2024,603,29310
2024,604,28889
2024,605,3594
2024,606,2963
2024,607,2077
2024,614,4690
2024,615,5048
2024,626,8848
2024,627,4951
2024,628,4774
2024,629,4820
2024,630,4685
2024,631,3905
2024,632,8699
2024,633,4452
2024,634,4751
2024,636,3276
2024,637,9101
2024,641,5905
2024,651,5064
2024,652,3662
2024,653,7446
2024,654,8994
2024,655,30410
2024,656,16342
2024,657,13799
2024,658,27512
2024,659,28761
2024,660,4521
2024,661,8375
2024,662,15238
2024,663,15560
2024,664,16786
2024,665,44993
2024,666,16814
2024,667,7368
2024,668,15462
2024,669,34472
2024,670,21107
2024,671,57495
2024,672,65952
2024,673,14597
2024,674,21360
2024,675,18287
2024,676,12145
2024,688,3019
2024,689,10227
2024,690,11391
2024,691,29383
2024,692,21849
2024,693,9115
2024,694,34257
2024,695,10376
2024,696,9022
2024,697,7124
2024,698,6962
2024,699,20002
2024,701,2487
2024,702,6502
2024,703,5212
2024,704,4372
2024,730,21986
2024,731,4040
2024,732,4091
2024,733,14901
2024,734,5174
2024,735,2980
2024,736,5010
2024,737,18520
2024,738,13398
2024,739,8649
2024,740,8641
2024,741,3304
2024,742,8702
2024,743,8290
2024,744,6213
2024,745,7629
2024,746,2422
2024,748,4750
2024,749,913
2024,752,3055
2024,753,3775
2024,754,1626
2024,759,1812
2024,765,1766
2024,766,1647
2024,769,8852
2024,770,14134
2024,771,24922
2024,774,2605
2024,775,1442
2024,790,43492
2024,817,5551
2024,820,2917
2024,828,5870
2024,832,12627
2024,833,5675
2024,834,7751
2024,835,6681
2024,836,10977
2024,839,2146
2024,840,1739
2024,841,1956
2024,857,5177
2024,858,11055
2024,859,3585
2024,860,72397
2024,861,87636
2024,862,39000
2024,863,50611
2024,864,21815
2024,865,22648
2024,866,11056
2024,867,1530
2024,868,4172
2024,700,11844
2024,240,18622
2024,850,28895
2024,431,37122
2024,424,41221
2024,796,5673
2024,480,23209
2024,798,6649
2024,428,14188
2024,484,34652
2024,844,191568
2024,367,46059
2024,414,6469
2024,298,48651
2024,779,15015
2024,490,2869
2024,804,4573
2024,639,5550
2024,728,4673
2024,709,4805
2024,777,31385
2024,422,18164
2024,649,10736
2024,420,7186
2024,845,16735
2024,270,6864
2024,788,4997
2024,710,28330
2024,331,17555
2024,376,2530
2024,429,12593
2024,160,3916
2024,165,19075
2024,178,39761
2024,369,62469
2024,648,3623
2024,393,18831
2024,164,11381
2024,706,24992
2024,259,43206
2024,328,24142
2024,416,23010
2024,486,62594
2024,822,14439
2024,483,8553
2024,815,5824
2024,711,9629
2024,635,7277
2024,800,11694
2024,645,6565
2024,444,4584
2024,433,6629
2024,461,27903
2024,392,12146
2024,824,2504
2024,170,7210
2024,220,11544
2024,485,13449
2024,187,1719
2024,222,21765
2024,785,5683
2024,687,2549
2024,708,28453
2024,174,23943
2024,478,17390
2024,783,4601
2024,302,6897
2024,611,5163
2024,616,12421
2024,781,5210
2024,248,28440
2024,772,5932
2024,260,20863
2024,446,11217
2024,184,3970
2024,807,11930
2024,438,10675
2024,791,2647
2024,778,25329
2024,258,12734
2024,685,1498
2024,650,3667
2024,443,25664
2024,440,9625
2024,505,15251
2024,816,9213
2024,830,2677
2024,439,24870
2024,161,2775
2024,418,10119
2024,407,7980
2024,707,12649
2024,412,6679
2024,391,7592
2024,491,12224
2024,427,7050
2024,441,2285
2024,803,3912
2024,370,14307
2024,408,3138
2024,436,10247
2024,612,2105
2024,186,4280
2024,262,8535
2024,684,3164
2024,718,3772
2024,200,4518
2024,801,13131
2024,812,5858
2024,432,6508
2024,257,7442
2024,253,22238
2024,173,22997
2024,268,6688
2024,423,17382
2024,677,10414
2024,638,8375
2024,395,6606
2024,795,10901
2024,482,12289
2024,678,4936
2024,717,609
2024,722,2200
2024,434,5163
2024,366,41240
2024,705,4870
2024,252,1582
2024,182,4695
2024,712,9253
2024,714,8616
2024,851,9125
2024,430,5312
2024,613,6448
2024,394,7664
2024,838,3346
2024,266,3294
2024,162,7551
2024,493,4397
2024,646,3151
2024,683,3569
2024,805,12525
2024,375,7925
2024,158,18041
2024,421,4526
2024,419,3457
2024,869,9080
2024,487,8159
2024,221,3021
2024,799,2312
2024,409,5782
2024,776,7101
2024,374,15933
2024,181,9705
2024,682,4126
2024,847,15015
2024,792,6685
2024,279,3487
2024,809,775
2024,793,7962
2024,640,7368
2024,787,2433
2024,379,5373
2024,729,3496
2024,849,3040
2024,823,8147
2024,330,5050
2024,870,1900
2024,396,5937
2024,417,1627
2024,264,1880
2024,180,4584
2024,435,4211
2024,347,3810
2024,226,2755
2024,185,4783
2024,410,8140
2024,855,2051
2024,856,2201
2024,806,2843
2024,794,11065
2024,159,9733
2024,251,3109
2024,425,3759
2024,198,3078
2024,193,3537
2024,238,6253
2024,846,3401
2024,829,2890
2024,767,277
2024,197,4421
2024,647,3314
2024,810,2332
2024,426,2601
2024,826,2369
2024,189,1636
2024,489,3645
2024,479,3904
2024,300,6672
2024,715,4987
2024,378,5199
2024,789,4214
2024,255,2353
2024,643,3247
2024,195,2827
2024,802,7349
2024,716,1716
2024,411,2823
2024,263,1107
2024,642,7410
2024,481,9085
2024,163,2969
2024,179,8170
2024,445,2685
2024,727,1881
2024,721,2088
2024,183,7786
2024,373,4020
2024,201,5226
2024,719,2211
2024,371,3733
2024,842,932
2024,680,3836
2024,814,3106
2024,415,2269
2024,853,2636
2024,437,3460
2024,608,3027
2024,720,3152
2024,188,1898
2024,679,1515
2024,256,6114
2024,194,2429
2024,269,7299
2024,442,2911
2024,843,5189
2024,681,1531
2024,837,1558
2024,267,3099
2024,797,2345
2024,813,1146
2024,852,3384
2024,413,3016
2024,368,3660
2024,390,3064
2024,265,2698
2024,377,9726
2024,191,972
2024,171,743
2024,447,2885
2024,818,1870
2024,848,3356
2024,780,1563
2024,492,3707
2024,773,2030
2024,644,2069
2024,811,1606
2024,713,4698
2024,609,804
2024,819,2596
2024,808,2121
2024,249,2255
2024,782,1295
2024,827,996
2024,225,1755
2024,294,1343
2024,751,267
2024,199,1236
2024,784,2498
2024,854,3584
2024,825,1996
2024,254,2305
2024,372,239
2024,724,987
2024,750,355
2024,723,2319
2024,686,2236
2024,726,1690
2024,192,467
2024,768,427
2024,725,303
2024,190,660
2024,196,289
2024,365,590
2024,261,356
2024,610,467
2024,747,219
2024,250,329
2024,786,929
2024,243,305
2024,821,313
2024,831,114
2025,1,60130
2025,2,68173
2025,3,71924
2025,4,113045
2025,5,97122
2025,6,46415
2025,7,59607
2025,8,66521
2025,9,71232
2025,10,56722
2025,11,73241
2025,12,55376
2025,13,25003
2025,14,16131
2025,15,15147
2025,16,18202
2025,17,23484
2025,18,17642
2025,19,19675
2025,20,23124
2025,21,17251
2025,22,20457
2025,23,26217
2025,24,22186
2025,25,9643
2025,26,35026
2025,27,22852
2025,28,31880
2025,29,28791
2025,30,29978
2025,31,69676
2025,32,27522
2025,33,45994
2025,34,17850
2025,35,33896
2025,36,30198
2025,37,28160
2025,38,6222
2025,39,16332
2025,40,15869
2025,41,29414
2025,42,34008
2025,43,35037
2025,44,25498
2025,45,23401
2025,46,7089
2025,47,11822
2025,48,11071
2025,49,34027
2025,50,17915
2025,51,29040
2025,52,18847
2025,53,30688
2025,54,21595
2025,55,32173
2025,56,26836
2025,57,26216
2025,58,20624
2025,59,31925
2025,60,40218
2025,61,30245
2025,62,19079
2025,63,23915
2025,64,17757
2025,65,32340
2025,66,14806
2025,67,13255
2025,68,31043
2025,69,70733
2025,70,18217
2025,71,16676
2025,72,29041
2025,73,53197
2025,74,10105
2025,75,17842
2025,76,79979
2025,77,78937
2025,78,27581
2025,79,106900
2025,80,61495
2025,81,104053
2025,82,177152
2025,83,16835
2025,84,43466
2025,85,26575
2025,86,31479
2025,87,53969
2025,88,27550
2025,89,72792
2025,90,10711
2025,91,7105
2025,92,7278
2025,93,11855
2025,94,27779
2025,95,25177
2025,96,39263
2025,97,32577
2025,98,24163
2025,99,34756
2025,100,72677
2025,101,34947
2025,102,5655
2025,103,27256
2025,104,34459
2025,105,49626
2025,106,8617
2025,107,46438
2025,108,74417
2025,109,32699
2025,110,15914
2025,111,14272
2025,112,32178
2025,113,25632
2025,114,30684
2025,115,31639
2025,116,18829
2025,117,41211
2025,118,59574
2025,119,119253
2025,120,86049
2025,121,65693
2025,122,193733
2025,123,60738
2025,124,115777
2025,125,119568
2025,126,72803
2025,127,29612
2025,128,48094
2025,129,46049
2025,130,54674
2025,131,74956
2025,132,49700
2025,133,36793
2025,134,24681
2025,135,33590
2025,136,48617
2025,137,55820
2025,138,99616
2025,139,61523
2025,140,22059
2025,141,25766
2025,142,22484
2025,143,43193
2025,144,61305
2025,145,21694
2025,146,19533
2025,147,7676
2025,148,9319
2025,149,1814
2025,150,9730
2025,151,14728
2025,152,5443
2025,153,5115
2025,154,9668
2025,155,10894
2025,156,27018
2025,157,36579
2025,166,14296
2025,167,40967
2025,168,20093
2025,169,44052
2025,172,2814
2025,175,45360
2025,176,83010
2025,177,1287
2025,202,10230
2025,203,12900
2025,204,19409
2025,205,34401
2025,206,13235
2025,207,11643
2025,208,18288
2025,209,29103
2025,210,29236
2025,211,3998
2025,212,52245
2025,213,12337
2025,214,16627
2025,215,27759
2025,216,17389
2025,217,10448
2025,218,6081
2025,219,18370
2025,223,4818
2025,224,22201
2025,227,6384
2025,228,10787
2025,229,21902
2025,230,12789
2025,231,7985
2025,232,24357
2025,233,14639
2025,234,24252
2025,235,11661
2025,236,31472
2025,237,32203
2025,239,5375
2025,241,2921
2025,242,16294
2025,244,10039
2025,245,19741
2025,246,17534
2025,247,71238
2025,271,4977
2025,272,9293
2025,273,25867
2025,274,11142
2025,275,12903
2025,276,3685
2025,277,14961
2025,278,29301
2025,280,11751
2025,281,17655
2025,282,7710
2025,283,5161
2025,284,6734
2025,285,10365
2025,286,17234
2025,287,8884
2025,288,11288
2025,289,7392
2025,290,3278
2025,291,6545
2025,292,39489
2025,293,12691
2025,295,3046
2025,296,2872
2025,297,22840
2025,299,12545
2025,301,56962
2025,303,5315
2025,304,14442
2025,305,6823
2025,306,53152
2025,307,48851
2025,308,53173
2025,309,13270
2025,310,7792
2025,311,19257
2025,312,22524
2025,313,21719
2025,314,34230
2025,315,9729
2025,316,10944
2025,317,35669
2025,318,24352
2025,319,41910
2025,320,28585
2025,321,24481
2025,322,5393
2025,323,8842
2025,324,5004
2025,325,7102
2025,326,41646
2025,327,49400
2025,329,14542
2025,332,14987
2025,333,39008
2025,334,16430
2025,335,12158
2025,336,17536
2025,337,4411
2025,338,6920
2025,339,2515
2025,340,2323
2025,341,85847
2025,342,82531
2025,343,44304
2025,344,7383
2025,345,150735
2025,346,20085
2025,348,6314
2025,349,6737
2025,350,30980
2025,351,15074
2025,352,34298
2025,353,13703
2025,354,3404
2025,355,6384
2025,356,59767
2025,357,20108
2025,358,40626
2025,359,14544
2025,360,28667
2025,361,25878
2025,362,15439
2025,363,6561
2025,364,1352
2025,380,14650
2025,381,71262
2025,382,61690
2025,383,24257
2025,384,12762
2025,385,8880
2025,386,5228
2025,387,6962
2025,388,7015
2025,389,4618
2025,397,16840
2025,398,105971
2025,399,9625
2025,400,11384
2025,401,10605
2025,402,10249
2025,403,6590
2025,404,5892
2025,405,7174
2025,406,13262
2025,448,57785
2025,449,66155
2025,450,60790
2025,451,119137
2025,452,55426
2025,453,90024
2025,454,48312
2025,455,100111
2025,456,83659
2025,457,25292
2025,458,44572
2025,459,24433
2025,460,38888
2025,462,21900
2025,463,7736
2025,464,39474
2025,465,32316
2025,466,17759
2025,467,25551
2025,468,10795
2025,469,25564
2025,470,40259
2025,471,87660
2025,472,61079
2025,473,73789
2025,474,71802
2025,475,12802
2025,476,69200
2025,477,61813
2025,488,18650
2025,494,54143
2025,495,200800
2025,496,53948
2025,497,21538
2025,498,2334
2025,499,4822
2025,500,28455
2025,501,22558
2025,502,9750
2025,503,12384
2025,504,13057
2025,521,30373
2025,522,12289
2025,523,9744
2025,524,8824
2025,525,6495
2025,526,6086
2025,527,6964
2025,528,6377
2025,529,4137
2025,530,4051
2025,531,4090
2025,532,6856
2025,533,5440
2025,534,4803
2025,535,3832
2025,536,11968
2025,537,6935
2025,538,10723
2025,539,8930
2025,540,9913
2025,541,12317
2025,542,11543
2025,543,15661
2025,544,10418
2025,545,26397
2025,546,61012
2025,547,28309
2025,548,24766
2025,549,41395
2025,550,23360
2025,551,9480
2025,552,42077
2025,553,27098
2025,554,58739
2025,555,31022
2025,556,109506
2025,557,120239
2025,558,38839
2025,559,35662
2025,560,38793
2025,561,30923
2025,562,54909
2025,563,45175
2025,564,44289
2025,565,50550
2025,566,40527
2025,567,30858
2025,568,39750
2025,569,47739
2025,570,42588
2025,571,105602
2025,572,48983
2025,573,63599
2025,574,34227
2025,575,19695
2025,576,33409
2025,577,33235
2025,578,41240
2025,579,35353
2025,580,51732
2025,581,40627
2025,582,16797
2025,583,20772
2025,584,37287
2025,585,17083
2025,586,20642
2025,587,21484
2025,588,29143
2025,589,24200
2025,590,29169
2025,591,12117
2025,592,25075
2025,593,12521
2025,594,10490
2025,595,9674
2025,596,13462
2025,597,22830
2025,598,13235
