year,age,men,women
2048,28,2513,2493
2048,29,2588,2427
2048,30,2550,2615
2048,31,2765,2682
2048,32,2844,2715
2048,33,2871,2741
2048,34,2832,2810
2048,35,3102,2887
2048,36,3085,2878
2048,37,3183,2951
2048,38,3367,3275
2048,39,4843,4673
2048,40,4092,4280
2048,41,3401,2789
2048,42,2135,2053
2048,43,2131,1938
2048,44,1900,2174
2048,45,2419,2363
2048,46,2800,2790
2048,47,2358,2918
2048,48,3176,3313
2048,49,4984,5206
2048,50,5059,5342
2048,51,5323,6140
2048,52,5693,6092
2048,53,6133,6484
2048,54,5739,6049
2048,55,5554,5656
2048,56,5754,5844
2048,57,4512,4738
2048,58,3365,3602
2048,59,3665,5067
2048,60,3946,4622
2048,61,3978,4471
2048,62,4405,4583
2048,63,4984,5498
2048,64,4799,5675
2048,65,5588,4920
2048,66,4633,5034
2048,67,4494,5929
2048,68,4313,6182
2048,69,4938,6357
2048,70,4889,5488
2048,71,5566,6279
2048,72,5465,7162
2048,73,5115,7352
2048,74,5069,7280
2048,75,6184,6808
2048,76,5617,6381
2048,77,5415,7213
2048,78,4927,7399
2048,79,4170,5695
2048,80,3505,5340
2048,81,3453,5427
2048,82,3098,5242
2048,83,2819,4558
2048,84,2645,4160
2048,85,1929,3171
2048,86,2264,4036
2048,87,1760,3554
2048,88,1536,2626
2048,89,1337,2249
2048,90,1111,2062
2048,91,929,1982
2048,92,712,1775
2048,93,568,1426
2048,94,484,1065
2048,95,311,833
2048,96,204,646
2048,97,159,467
2048,98,118,293
2048,99,66,255
2048,100,127,422
2049,0,1514,1498
2049,1,1600,1465
2049,2,1621,1540
2049,3,1544,1481
2049,4,1639,1508
2049,5,1557,1548
2049,6,1578,1539
2049,7,1649,1544
2049,8,1596,1598
2049,9,1662,1540
2049,10,1683,1616
2049,11,1648,1646
2049,12,1716,1692
2049,13,1894,1697
2049,14,1881,1737
2049,15,1985,1887
2049,16,2162,2034
2049,17,2275,2218
2049,18,2459,2278
2049,19,2456,2445
2049,20,2575,2391
2049,21,2589,2397
2049,22,2562,2375
2049,23,2624,2596
2049,24,2608,2526
2049,25,2574,2429
2049,26,2581,2409
2049,27,2544,2377
2049,28,2624,2454
2049,29,2525,2510
2049,30,2597,2442
2049,31,2567,2641
2049,32,2783,2697
2049,33,2850,2732
2049,34,2885,2763
2049,35,2850,2831
2049,36,3121,2902
2049,37,3101,2893
2049,38,3203,2967
2049,39,3382,3300
2049,40,4857,4701
2049,41,4111,4297
2049,42,3404,2809
2049,43,2139,2063
2049,44,2141,1942
2049,45,1912,2192
2049,46,2432,2384
2049,47,2806,2807
2049,48,2370,2925
2049,49,3189,3337
2049,50,5000,5226
2049,51,5068,5356
2049,52,5334,6160
2049,53,5691,6112
2049,54,6128,6493
2049,55,5737,6064
2049,56,5544,5662
2049,57,5745,5855
2049,58,4498,4746
2049,59,3345,3613
2049,60,3642,5077
2049,61,3919,4628
2049,62,3958,4467
2049,63,4360,4588
2049,64,4951,5486
2049,65,4751,5662
2049,66,5550,4904
2049,67,4582,5038
2049,68,4432,5909
2049,69,4257,6138
2049,70,4859,6321
2049,71,4798,5428
2049,72,5480,6261
2049,73,5342,7120
2049,74,4989,7276
2049,75,4979,7198
2049,76,5993,6706
2049,77,5458,6266
2049,78,5204,7065
2049,79,4700,7181
2049,80,3954,5474
2049,81,3313,5130
2049,82,3210,5168
2049,83,2824,4984
2049,84,2602,4296
2049,85,2385,3867
2049,86,1728,2894
2049,87,1997,3638
2049,88,1542,3156
2049,89,1321,2330
2049,90,1122,1945
2049,91,907,1733
2049,92,739,1606
2049,93,553,1458
2049,94,427,1094
2049,95,363,799
2049,96,211,618
2049,97,132,472
2049,98,108,325
2049,99,76,189
2049,100,106,427
